"start";"end";"…/Demography/What is your gender?";"…/Demography/What is your age group?";"…/Demography/What is your occupation?";"…/Demography/What's your occupation?";"…/Demography/What is your highest level of education?";"…/Prevalence and Patterns of Phone Use/How often do you check your phone?";"…/Prevalence and Patterns of Phone Use/How many hours do you spend on your phone daily?";"…/Prevalence and Patterns of Phone Use/What do you usually do on your phone? (Select all that apply)";"…/Prevalence and Patterns of Phone Use/How often do you feel distracted by your phone while working, studying or in your Religious place (Church, Mosque, Shrine e.t.c)?";"…/Prevalence and Patterns of Phone Use/How often do you press your phone while walking on the road?";"…/Causes and Triggers of Phone Addiction/What are your main reasons for excessive phone use? (Rank them in order of priority)";"…/Causes and Triggers of Phone Addiction/What triggers you to check your phone? (Rank them in order of priority)";"…/Causes and Triggers of Phone Addiction/Have you ever experienced any of the following symptoms of phone addiction? (Select all that apply)";"…/Social Media Usage/Which social media platforms do you use? (Select all that apply)";"…/Social Media Usage/How many hours do you spend on social media per day?";"…/Social Media Usage/Why do you use social media? (Select all that apply)";"…/Quality of Life and Productivity/Do you feel that your phone use has negatively impacted your quality of life?";"…/Quality of Life and Productivity/Which of the following does your phone usage interfere with? (select all that applies)";"…/Quality of Life and Productivity/Does phone usage interfere with your face-to-face interactions?";"…/Quality of Life and Productivity/How would you categorize your productivity when your phone use is minimized?";"…/Physical and Mental Health Effects/Has phone addiction affected your physical health?";"…/Physical and Mental Health Effects/If yes, how? (Select all that apply)";"…/Physical and Mental Health Effects/How much has phone addiction impacted your mental health? (Scale: 1 = No effect, 5 = Severe effect)";"…/Long-term Impacts and Solutions/Do you feel that your phone use has negatively impacted your long-term goals and aspirations?";"…/Long-term Impacts and Solutions/How important is phone use and social media to your future success?";"…/Long-term Impacts and Solutions/What strategies do you think would help you achieve a healthier balance between phone use and other aspects of your life? (Select all that apply)";"_id";"_uuid";"_submission_time";"_validation_status";"_notes";"_status";"_submitted_by";"__version__";"_tags";"_index"
"2025-01-07T15:29:34.757+01:00";"2025-01-07T15:35:56.061+01:00";"Female";"21-30";"Working professional";"";"Bachelor's degree";"Every few minutes";"13+ hours";"Social media Email other";"Sometimes";"Rarely";"work_study anx/stress keeptouch ent FOMO";"notif work str/anx bd";"Spending more time on your phone than intended Neglecting work or school responsibilities due to phone use";"Facebook Instagram X (formerly Twitter) TikTok Snapchat WhatsApp/Messenger";"4-6 hours";"Stay connected with friends and family Stay informed about news and current events Share my own experiences and opinions";"Somewhat agree";"Work";"Sometimes";"Much more productive";"No";"";"1";"Somewhat agree";"Somewhat important";"Implementing phone-free zones or times Engaging in offline hobbies or activities Seeking support from friends or family";"635005712";"0b02f99e-3b7d-49a4-95e3-6bf020113856";"2025-01-07T14:35:57";"";"";"submitted_via_web";"";"vYuDL7JXtW6G8ytJYY6YoZ";"";"35"
"2025-01-07T15:36:33.996+01:00";"2025-01-07T15:41:45.201+01:00";"Female";"31-40";"Working professional";"";"Bachelor's degree";"Every few minutes";"7-9 hours";"Social media Text messaging Email Browsing the internet";"Often";"Rarely";"keeptouch ent anx/stress work_study FOMO";"bd work str/anx notif";"Feeling anxious or uneasy when you can’t use your phone Spending more time on your phone than intended";"Facebook WhatsApp/Messenger";"4-6 hours";"Stay connected with friends and family Stay informed about news and current events Share my own experiences and opinions";"Somewhat agree";"Work Sleep";"Rarely";"Much more productive";"No";"";"2";"Somewhat agree";"Very important";"Setting screen time limits Implementing phone-free zones or times Engaging in offline hobbies or activities";"635007173";"bfc3e1f3-0a99-4895-881b-545f3cc9f5e1";"2025-01-07T14:41:46";"";"";"submitted_via_web";"";"vYuDL7JXtW6G8ytJYY6YoZ";"";"36"
"2025-01-07T15:35:35.734+01:00";"2025-01-07T15:42:29.911+01:00";"Female";"31-40";"Entrepreneur";"";"Bachelor's degree";"Only when necessary";"1–3 hours";"Social media Text messaging Email Browsing the internet";"Sometimes";"Rarely";"keeptouch ent work_study anx/stress FOMO";"bd notif str/anx work";"Feeling anxious or uneasy when you can’t use your phone Spending more time on your phone than intended Neglecting work or school responsibilities due to phone use Feeling isolated or disconnected from others due to phone use";"Facebook WhatsApp/Messenger";"1-2 hours";"Stay connected with friends and family Stay informed about news and current events";"Strongly disagree";"Housekeeping Sleep";"Rarely";"Much more productive";"No";"";"3";"Strongly disagree";"Somewhat important";"Setting screen time limits Implementing phone-free zones or times Engaging in offline hobbies or activities";"635007342";"f3d2a9d6-e034-4bee-85da-7f79f4b4dc86";"2025-01-07T14:42:32";"";"";"submitted_via_web";"";"vYuDL7JXtW6G8ytJYY6YoZ";"";"37"
"2025-01-07T15:50:21.885+01:00";"2025-01-07T15:54:04.583+01:00";"Male";"41-50";"Working professional";"";"Bachelor's degree";"Every few minutes";"1–3 hours";"Browsing the internet";"Rarely";"Sometimes";"keeptouch ent work_study anx/stress FOMO";"bd notif str/anx work";"Spending more time on your phone than intended";"WhatsApp/Messenger";"Less than 1 hour";"Stay informed about news and current events";"Strongly disagree";"Work";"Sometimes";"Less productive";"No";"";"2";"Neutral";"Very important";"other";"635010185";"9609290b-11b6-4f09-967f-fa8c454b6cbf";"2025-01-07T14:54:06";"";"";"submitted_via_web";"";"vYuDL7JXtW6G8ytJYY6YoZ";"";"38"
"2025-01-07T16:17:30.716+01:00";"2025-01-07T16:18:18.226+01:00";"Male";"21-30";"Entrepreneur";"";"Bachelor's degree";"Every few minutes";"1–3 hours";"Social media";"Almost always";"Almost always";"keeptouch ent work_study anx/stress FOMO";"bd notif str/anx work";"Feeling anxious or uneasy when you can’t use your phone";"Facebook";"2-3 hours";"Share my own experiences and opinions";"Somewhat agree";"Housekeeping";"Always";"No change";"No";"";"5";"Somewhat disagree";"Somewhat important";"Engaging in offline hobbies or activities";"635016644";"f5317fea-f34f-4741-b77f-1766e217a38a";"2025-01-07T15:18:19";"";"";"submitted_via_web";"";"vYuDL7JXtW6G8ytJYY6YoZ";"";"39"
"2025-01-07T16:20:44.158+01:00";"2025-01-07T16:30:06.404+01:00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"635019599";"6ceea873-25e9-4e01-9cd0-88252e2a060d";"2025-01-07T15:30:11";"";"";"submitted_via_web";"";"vvMC2WaTWGknoJqQKF2M5j";"";"40"
"2025-01-07T16:25:57.419+01:00";"2025-01-07T16:33:09.751+01:00";"Male";"21-30";"Working professional";"";"Bachelor's degree";"Several times a day";"7-9 hours";"Social media Email Gaming Browsing the internet";"Sometimes";"Sometimes";"keeptouch work_study ent anx/stress FOMO";"work notif bd str/anx";"Feeling anxious or uneasy when you can’t use your phone Spending more time on your phone than intended Feeling isolated or disconnected from others due to phone use";"Facebook Instagram X (formerly Twitter) Snapchat WhatsApp/Messenger";"4-6 hours";"Stay connected with friends and family Stay informed about news and current events Share my own experiences and opinions Follow celebrities or influencers";"Neutral";"Sleep";"Often";"Slightly more productive";"No";"";"2";"Somewhat disagree";"Somewhat important";"Setting screen time limits Engaging in offline hobbies or activities";"635020360";"381b6f75-1ab2-4e33-96ae-990eecdd158a";"2025-01-07T15:33:12";"";"";"submitted_via_web";"";"vYuDL7JXtW6G8ytJYY6YoZ";"";"41"
"2025-01-07T16:37:43.420+01:00";"2025-01-07T16:42:13.668+01:00";"Female";"21-30";"Working professional";"";"Bachelor's degree";"Several times a day";"7-9 hours";"Social media Text messaging Email Browsing the internet other";"Rarely";"Never";"work_study keeptouch anx/stress ent FOMO";"work notif bd str/anx";"Spending more time on your phone than intended Neglecting work or school responsibilities due to phone use Feeling isolated or disconnected from others due to phone use";"Instagram X (formerly Twitter) TikTok Snapchat WhatsApp/Messenger other";"4-6 hours";"Stay connected with friends and family Stay informed about news and current events Share my own experiences and opinions";"Neutral";"Housekeeping";"Sometimes";"Slightly more productive";"Yes";"Eye strain Poor posture Migraine Headache";"1";"Neutral";"Very important";"Setting screen time limits Implementing phone-free zones or times Engaging in offline hobbies or activities";"635022426";"9bf434d3-c5b7-4e6e-a397-3944b7f646be";"2025-01-07T15:42:19";"";"";"submitted_via_web";"";"vYuDL7JXtW6G8ytJYY6YoZ";"";"42"
"2025-01-07T16:36:03.306+01:00";"2025-01-07T16:43:19.718+01:00";"Female";"31-40";"Working professional";"";"Bachelor's degree";"Every hour";"4–6 hours";"Social media Email Browsing the internet";"Often";"Sometimes";"keeptouch ent work_study anx/stress FOMO";"bd notif str/anx work";"Spending more time on your phone than intended Neglecting work or school responsibilities due to phone use";"Facebook Instagram WhatsApp/Messenger";"4-6 hours";"Stay connected with friends and family Stay informed about news and current events Share my own experiences and opinions";"Neutral";"Sleep";"Sometimes";"Much more productive";"No";"";"2";"Neutral";"Very important";"Setting screen time limits Implementing phone-free zones or times Engaging in offline hobbies or activities";"635022848";"f310aae1-1f36-4aaa-bfcd-aaa0c495086d";"2025-01-07T15:43:21";"";"";"submitted_via_web";"";"vYuDL7JXtW6G8ytJYY6YoZ";"";"43"
"2025-01-07T16:39:45.415+01:00";"2025-01-07T16:48:36.216+01:00";"Female";"31-40";"Working professional";"";"Bachelor's degree";"Every few minutes";"13+ hours";"Social media Text messaging Email Gaming Browsing the internet other";"Almost always";"Often";"ent keeptouch work_study anx/stress FOMO";"bd notif work str/anx";"Feeling anxious or uneasy when you can’t use your phone Spending more time on your phone than intended Neglecting work or school responsibilities due to phone use";"Facebook Instagram X (formerly Twitter) TikTok Snapchat WhatsApp/Messenger";"More than 7 hours";"Stay connected with friends and family Stay informed about news and current events Share my own experiences and opinions Follow celebrities or influencers";"Strongly disagree";"Housekeeping Sleep";"Sometimes";"No change";"No";"";"1";"Strongly disagree";"Very important";"Implementing phone-free zones or times Engaging in offline hobbies or activities";"635024082";"87aa5077-299d-40b4-811e-74c175b900c7";"2025-01-07T15:48:37";"";"";"submitted_via_web";"";"vYuDL7JXtW6G8ytJYY6YoZ";"";"44"
"2025-01-07T16:44:50.975+01:00";"2025-01-07T16:51:31.441+01:00";"Male";"31-40";"Working professional";"";"Master's degree or higher";"Several times a day";"7-9 hours";"Social media Text messaging Email Browsing the internet";"Sometimes";"Rarely";"ent keeptouch work_study anx/stress FOMO";"bd notif str/anx work";"Feeling anxious or uneasy when you can’t use your phone Spending more time on your phone than intended Neglecting work or school responsibilities due to phone use Feeling isolated or disconnected from others due to phone use";"Facebook WhatsApp/Messenger other";"4-6 hours";"Stay connected with friends and family Stay informed about news and current events Share my own experiences and opinions Follow celebrities or influencers";"Somewhat agree";"Work School";"Sometimes";"Much more productive";"No";"";"2";"Somewhat agree";"Very important";"Setting screen time limits";"635024671";"745eb982-7825-4b15-98d8-9f70ac324254";"2025-01-07T15:51:35";"";"";"submitted_via_web";"";"vYuDL7JXtW6G8ytJYY6YoZ";"";"45"
"2025-01-07T16:42:19.626+01:00";"2025-01-07T16:52:41.174+01:00";"Male";"21-30";"Working professional";"";"Bachelor's degree";"Several times a day";"4–6 hours";"Social media Text messaging Email Browsing the internet";"Rarely";"Never";"keeptouch ent work_study anx/stress FOMO";"bd notif str/anx work";"Spending more time on your phone than intended";"Facebook X (formerly Twitter) WhatsApp/Messenger";"4-6 hours";"Stay connected with friends and family Stay informed about news and current events";"Somewhat agree";"Work School";"Often";"Less productive";"No";"";"1";"Somewhat agree";"Very important";"Setting screen time limits Implementing phone-free zones or times Engaging in offline hobbies or activities Seeking support from friends or family";"635024946";"3def8b0c-cc71-450f-9025-68c4d9c0146e";"2025-01-07T15:52:41";"";"";"submitted_via_web";"";"vYuDL7JXtW6G8ytJYY6YoZ";"";"46"
"2025-01-07T17:15:16.339+01:00";"2025-01-07T17:19:25.816+01:00";"Female";"21-30";"Working professional";"";"Bachelor's degree";"Every hour";"7-9 hours";"Social media Text messaging Email Browsing the internet";"Sometimes";"Never";"work_study keeptouch ent anx/stress FOMO";"notif work str/anx bd";"Feeling anxious or uneasy when you can’t use your phone Spending more time on your phone than intended Neglecting work or school responsibilities due to phone use";"Instagram X (formerly Twitter) TikTok WhatsApp/Messenger";"2-3 hours";"Stay connected with friends and family Stay informed about news and current events Share my own experiences and opinions";"Neutral";"Housekeeping";"Sometimes";"Slightly more productive";"No";"";"1";"Strongly disagree";"Very important";"Setting screen time limits Implementing phone-free zones or times Engaging in offline hobbies or activities Seeking support from friends or family";"635030802";"ca849a06-48de-41ad-a8e8-d6de5ff3110c";"2025-01-07T16:19:27";"";"";"submitted_via_web";"";"vYuDL7JXtW6G8ytJYY6YoZ";"";"47"
"2025-01-06T12:19:24.869+01:00";"2025-01-07T17:35:04.989+01:00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"635034286";"3292448b-39a6-4998-bd82-7f4576623f9e";"2025-01-07T16:35:07";"";"";"submitted_via_web";"";"vvMC2WaTWGknoJqQKF2M5j";"";"48"
"2025-01-07T17:29:59.305+01:00";"2025-01-07T17:44:05.524+01:00";"Female";"21-30";"Working professional";"";"Master's degree or higher";"Several times a day";"4–6 hours";"Social media Text messaging Email Browsing the internet";"Rarely";"Sometimes";"work_study ent keeptouch anx/stress FOMO";"work notif str/anx bd";"Spending more time on your phone than intended";"Facebook Instagram TikTok WhatsApp/Messenger";"4-6 hours";"Stay connected with friends and family Stay informed about news and current events other";"Strongly disagree";"Housekeeping";"Rarely";"No change";"No";"";"1";"Somewhat disagree";"Very important";"Engaging in offline hobbies or activities";"635036315";"b4444b09-4057-4b0a-9ba0-31ec5ec851c3";"2025-01-07T16:44:07";"";"";"submitted_via_web";"";"vYuDL7JXtW6G8ytJYY6YoZ";"";"49"
"2025-01-07T18:13:35.504+01:00";"2025-01-07T18:27:54.812+01:00";"Female";"31-40";"Working professional";"";"Bachelor's degree";"Several times a day";"7-9 hours";"Social media Email Browsing the internet";"Rarely";"Rarely";"work_study keeptouch ent anx/stress FOMO";"work notif bd str/anx";"Feeling anxious or uneasy when you can’t use your phone";"Facebook WhatsApp/Messenger";"4-6 hours";"Stay connected with friends and family Stay informed about news and current events Share my own experiences and opinions";"Strongly disagree";"Housekeeping Sleep";"Rarely";"Slightly more productive";"No";"";"1";"Somewhat disagree";"Very important";"Setting screen time limits Implementing phone-free zones or times Engaging in offline hobbies or activities";"635044110";"e69c71da-b95c-4a61-99a0-3263aa1b4fcb";"2025-01-07T17:27:57";"";"";"submitted_via_web";"";"vYuDL7JXtW6G8ytJYY6YoZ";"";"50"
"2025-01-07T18:49:52.450+01:00";"2025-01-07T18:53:20.733+01:00";"Male";"50+";"Entrepreneur";"";"Bachelor's degree";"Every hour";"7-9 hours";"Social media Text messaging Browsing the internet";"Often";"Sometimes";"keeptouch ent work_study anx/stress FOMO";"bd notif str/anx work";"Feeling anxious or uneasy when you can’t use your phone Spending more time on your phone than intended Neglecting work or school responsibilities due to phone use";"Facebook WhatsApp/Messenger";"2-3 hours";"Stay connected with friends and family Stay informed about news and current events";"Strongly agree";"Work Sleep";"Often";"Much more productive";"No";"";"3";"Neutral";"Very important";"Implementing phone-free zones or times";"635048455";"eb0b3874-e42e-42d4-a29c-944ab76d5efd";"2025-01-07T17:53:22";"";"";"submitted_via_web";"";"vYuDL7JXtW6G8ytJYY6YoZ";"";"51"
"2025-01-07T18:49:55.785+01:00";"2025-01-07T18:56:03.419+01:00";"Female";"31-40";"Working professional";"";"Master's degree or higher";"Every hour";"10-12 hours";"Social media Email Gaming Browsing the internet";"Never";"Sometimes";"ent work_study anx/stress keeptouch FOMO";"work str/anx bd notif";"Spending more time on your phone than intended";"Facebook Instagram X (formerly Twitter) WhatsApp/Messenger";"4-6 hours";"Stay informed about news and current events";"Somewhat agree";"Sleep";"Sometimes";"No change";"Yes";"Decreased quality of sleep Eye strain Poor posture Migraine Headache";"5";"Somewhat disagree";"Not very important";"Setting screen time limits Implementing phone-free zones or times Engaging in offline hobbies or activities";"635048920";"a9366b74-baed-4b20-8b6d-4d52bc002eb7";"2025-01-07T17:56:05";"";"";"submitted_via_web";"";"vYuDL7JXtW6G8ytJYY6YoZ";"";"52"
"2025-01-07T19:11:00.757+01:00";"2025-01-07T19:16:11.661+01:00";"Female";"21-30";"Working professional";"";"Bachelor's degree";"Several times a day";"4–6 hours";"Social media Email Browsing the internet";"Sometimes";"Often";"work_study keeptouch ent FOMO anx/stress";"notif work bd str/anx";"Spending more time on your phone than intended Neglecting work or school responsibilities due to phone use";"Facebook Instagram WhatsApp/Messenger";"2-3 hours";"Stay connected with friends and family Stay informed about news and current events";"Somewhat disagree";"Housekeeping";"Sometimes";"Much more productive";"No";"";"1";"Somewhat disagree";"Very important";"Setting screen time limits Implementing phone-free zones or times";"635052507";"bca6d27c-f3e4-4c5d-a963-46e1013a2fe3";"2025-01-07T18:16:14";"";"";"submitted_via_web";"";"vYuDL7JXtW6G8ytJYY6YoZ";"";"53"
"2025-01-07T18:52:51.128+01:00";"2025-01-07T19:17:20.593+01:00";"Female";"31-40";"Entrepreneur";"";"High school or equivalent";"Only when necessary";"Less than 1 hour";"Social media Email";"Sometimes";"Never";"keeptouch ent work_study anx/stress FOMO";"bd notif str/anx work";"Feeling anxious or uneasy when you can’t use your phone";"Facebook WhatsApp/Messenger";"1-2 hours";"Stay connected with friends and family Stay informed about news and current events other";"Strongly disagree";"Work Housekeeping";"Sometimes";"Slightly more productive";"No";"";"1";"Somewhat agree";"Very important";"Implementing phone-free zones or times Seeking support from friends or family";"635052666";"8d2fd12b-990f-4787-a2d1-27d29e00baf6";"2025-01-07T18:17:21";"";"";"submitted_via_web";"";"vYuDL7JXtW6G8ytJYY6YoZ";"";"54"
"2025-01-07T19:18:17.883+01:00";"2025-01-07T19:21:37.262+01:00";"Male";"31-40";"Working professional";"";"Master's degree or higher";"Only when necessary";"4–6 hours";"Social media Text messaging Email Browsing the internet";"Rarely";"Rarely";"keeptouch ent work_study anx/stress FOMO";"bd notif str/anx work";"Spending more time on your phone than intended";"Facebook Instagram X (formerly Twitter) Snapchat WhatsApp/Messenger";"4-6 hours";"Stay connected with friends and family Stay informed about news and current events";"Somewhat disagree";"Sleep";"Rarely";"Slightly more productive";"No";"";"1";"Strongly disagree";"Somewhat important";"Implementing phone-free zones or times";"635053402";"1f537418-eaed-499a-afa1-5fbf9d4f26b5";"2025-01-07T18:21:38";"";"";"submitted_via_web";"";"vYuDL7JXtW6G8ytJYY6YoZ";"";"55"
"2025-01-07T19:50:13.169+01:00";"2025-01-07T19:58:21.462+01:00";"Female";"21-30";"Entrepreneur";"";"Bachelor's degree";"Every hour";"7-9 hours";"other";"Sometimes";"Sometimes";"work_study keeptouch anx/stress ent FOMO";"work str/anx bd notif";"Spending more time on your phone than intended";"Facebook WhatsApp/Messenger";"4-6 hours";"Stay connected with friends and family Share my own experiences and opinions other";"Neutral";"Housekeeping";"Often";"Slightly more productive";"No";"";"2";"Somewhat disagree";"Very important";"Engaging in offline hobbies or activities";"635057923";"0a6d61bd-c60b-4577-a5c1-fb2bbc0478e0";"2025-01-07T18:58:23";"";"";"submitted_via_web";"";"vYuDL7JXtW6G8ytJYY6YoZ";"";"56"
"2025-01-07T11:54:12.009-07:00";"2025-01-07T12:10:40.505-07:00";"Female";"21-30";"Student";"";"Master's degree or higher";"Several times a day";"7-9 hours";"Social media Email Browsing the internet";"Rarely";"Never";"keeptouch work_study ent anx/stress FOMO";"bd work notif str/anx";"Spending more time on your phone than intended";"Facebook Instagram WhatsApp/Messenger";"2-3 hours";"other";"Neutral";"Housekeeping";"Rarely";"No change";"No";"";"1";"Strongly disagree";"Not very important";"Engaging in offline hobbies or activities other";"635059137";"a80738ed-b5e0-49f7-8e9e-7019e4901674";"2025-01-07T19:10:41";"";"";"submitted_via_web";"";"vYuDL7JXtW6G8ytJYY6YoZ";"";"57"
"2025-01-07T20:09:00.404+01:00";"2025-01-07T20:18:04.100+01:00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"635059969";"f7f92be8-aeeb-4335-87ad-96b1e979fcb5";"2025-01-07T19:18:07";"";"";"submitted_via_web";"";"vvMC2WaTWGknoJqQKF2M5j";"";"58"
"2025-01-07T20:39:22.285+01:00";"2025-01-07T20:44:33.690+01:00";"Female";"21-30";"Working professional";"";"Master's degree or higher";"Every few minutes";"13+ hours";"Social media Email Browsing the internet";"Rarely";"Rarely";"keeptouch anx/stress work_study ent FOMO";"bd work notif str/anx";"Neglecting work or school responsibilities due to phone use";"Facebook Instagram WhatsApp/Messenger";"More than 7 hours";"Stay connected with friends and family Stay informed about news and current events";"Neutral";"Housekeeping";"Sometimes";"Much more productive";"No";"";"2";"Somewhat disagree";"Somewhat important";"Implementing phone-free zones or times Engaging in offline hobbies or activities";"635063290";"a731afef-588b-4e3d-8999-9ad3011510a3";"2025-01-07T19:44:35";"";"";"submitted_via_web";"";"vYuDL7JXtW6G8ytJYY6YoZ";"";"59"
"2025-01-07T22:50:26.240+01:00";"2025-01-07T22:59:38.005+01:00";"Male";"21-30";"Working professional";"";"Bachelor's degree";"Several times a day";"7-9 hours";"Social media Browsing the internet other";"Often";"Sometimes";"work_study keeptouch ent anx/stress FOMO";"work notif str/anx bd";"Spending more time on your phone than intended Neglecting work or school responsibilities due to phone use";"Facebook Instagram X (formerly Twitter) TikTok WhatsApp/Messenger";"1-2 hours";"Stay connected with friends and family Share my own experiences and opinions";"Somewhat disagree";"Work";"Sometimes";"Much more productive";"No";"";"2";"Somewhat disagree";"Somewhat important";"Setting screen time limits Engaging in offline hobbies or activities";"635074558";"e15e8c55-e801-4029-b7c8-c83cefaad96d";"2025-01-07T21:59:38";"";"";"submitted_via_web";"";"vYuDL7JXtW6G8ytJYY6YoZ";"";"60"
"2025-01-07T23:53:09.810+01:00";"2025-01-07T23:58:21.782+01:00";"Female";"21-30";"Working professional";"";"Bachelor's degree";"Every few minutes";"10-12 hours";"Text messaging Browsing the internet";"Sometimes";"Rarely";"work_study keeptouch ent anx/stress FOMO";"bd notif work str/anx";"Spending more time on your phone than intended";"X (formerly Twitter) Snapchat WhatsApp/Messenger";"2-3 hours";"Stay connected with friends and family Stay informed about news and current events";"Strongly disagree";"Work Sleep";"Rarely";"Slightly more productive";"No";"";"1";"Strongly disagree";"Very important";"Setting screen time limits Engaging in offline hobbies or activities";"635077116";"b24bf884-db3b-4fcd-8b76-30a6fb0d0b30";"2025-01-07T22:58:23";"";"";"submitted_via_web";"";"vYuDL7JXtW6G8ytJYY6YoZ";"";"61"
"2025-01-08T06:49:28.251+01:00";"2025-01-08T06:54:17.803+01:00";"Female";"21-30";"Entrepreneur";"";"Bachelor's degree";"Several times a day";"4–6 hours";"Social media Text messaging Email Browsing the internet";"Often";"Almost always";"ent work_study keeptouch anx/stress FOMO";"bd notif work str/anx";"Spending more time on your phone than intended Neglecting work or school responsibilities due to phone use";"Facebook Instagram TikTok Snapchat WhatsApp/Messenger";"2-3 hours";"Stay connected with friends and family Stay informed about news and current events";"Neutral";"School Sleep";"Sometimes";"Much more productive";"No";"";"3";"Neutral";"Somewhat important";"Setting screen time limits Engaging in offline hobbies or activities";"635100292";"c6e92ebb-b46b-437b-bf32-cd7994962c31";"2025-01-08T05:54:18";"";"";"submitted_via_web";"";"vYuDL7JXtW6G8ytJYY6YoZ";"";"62"
"2025-01-08T07:37:21.700+01:00";"2025-01-08T07:45:58.280+01:00";"Female";"31-40";"Entrepreneur";"";"Bachelor's degree";"Several times a day";"1–3 hours";"Social media Browsing the internet";"Rarely";"Sometimes";"keeptouch ent work_study anx/stress FOMO";"bd str/anx notif work";"Spending more time on your phone than intended";"Facebook X (formerly Twitter) WhatsApp/Messenger";"1-2 hours";"Stay informed about news and current events";"Strongly disagree";"Work Housekeeping";"Sometimes";"Much more productive";"Yes";"Migraine Headache";"1";"Neutral";"Very important";"Setting screen time limits Implementing phone-free zones or times";"635111606";"4112a62f-77b5-41ea-af09-7b75306890a4";"2025-01-08T06:46:00";"";"";"submitted_via_web";"";"vYuDL7JXtW6G8ytJYY6YoZ";"";"63"
"2025-01-08T08:14:16.680+01:00";"2025-01-08T08:21:22.283+01:00";"Male";"21-30";"Working professional";"";"Bachelor's degree";"Every hour";"4–6 hours";"Social media Browsing the internet other";"Often";"Sometimes";"ent anx/stress work_study FOMO keeptouch";"str/anx bd notif work";"Spending more time on your phone than intended";"X (formerly Twitter) WhatsApp/Messenger";"4-6 hours";"Stay connected with friends and family Stay informed about news and current events";"Strongly agree";"Work Housekeeping";"Rarely";"Much more productive";"No";"";"4";"Somewhat agree";"Somewhat important";"Implementing phone-free zones or times Engaging in offline hobbies or activities";"635120778";"0b816ce9-42ac-4bce-beb3-e2759594ca49";"2025-01-08T07:21:24";"";"";"submitted_via_web";"";"vYuDL7JXtW6G8ytJYY6YoZ";"";"64"
"2025-01-08T08:09:22.210+01:00";"2025-01-08T08:22:35.583+01:00";"Male";"21-30";"Student";"";"Bachelor's degree";"Every hour";"4–6 hours";"Social media Text messaging Email Browsing the internet";"Sometimes";"Sometimes";"keeptouch work_study ent FOMO anx/stress";"notif work bd str/anx";"Feeling anxious or uneasy when you can’t use your phone Neglecting work or school responsibilities due to phone use Feeling isolated or disconnected from others due to phone use";"Facebook Instagram X (formerly Twitter) WhatsApp/Messenger";"2-3 hours";"Stay connected with friends and family Stay informed about news and current events Share my own experiences and opinions";"Strongly disagree";"Work Housekeeping";"Sometimes";"Less productive";"No";"";"5";"Strongly disagree";"Somewhat important";"Setting screen time limits Implementing phone-free zones or times Engaging in offline hobbies or activities Seeking support from friends or family";"635121106";"fa30a7a5-0aa2-45b4-8102-1facb1564898";"2025-01-08T07:22:38";"";"";"submitted_via_web";"";"vYuDL7JXtW6G8ytJYY6YoZ";"";"65"
"2025-01-08T10:03:45.734+01:00";"2025-01-08T10:10:06.425+01:00";"Male";"31-40";"Working professional";"";"Bachelor's degree";"Several times a day";"7-9 hours";"Social media Email Browsing the internet";"Sometimes";"Sometimes";"keeptouch ent work_study anx/stress FOMO";"work notif bd str/anx";"Spending more time on your phone than intended Neglecting work or school responsibilities due to phone use";"Facebook Instagram X (formerly Twitter) TikTok WhatsApp/Messenger";"2-3 hours";"Stay connected with friends and family Stay informed about news and current events Share my own experiences and opinions";"Neutral";"Work Housekeeping";"Sometimes";"Slightly more productive";"Yes";"Eye strain Migraine Headache";"1";"Neutral";"Very important";"Implementing phone-free zones or times Engaging in offline hobbies or activities";"635149642";"25579ebe-daf2-43b5-aebb-e756c08438ac";"2025-01-08T09:10:07";"";"";"submitted_via_web";"";"vYuDL7JXtW6G8ytJYY6YoZ";"";"66"
"2025-01-08T12:05:47.855+01:00";"2025-01-08T12:10:38.189+01:00";"Female";"21-30";"Working professional";"";"Bachelor's degree";"Several times a day";"4–6 hours";"Social media Gaming Browsing the internet";"Sometimes";"Sometimes";"ent keeptouch work_study anx/stress FOMO";"notif work bd str/anx";"Spending more time on your phone than intended Neglecting work or school responsibilities due to phone use";"Facebook Instagram X (formerly Twitter) TikTok WhatsApp/Messenger";"4-6 hours";"Stay connected with friends and family Stay informed about news and current events";"Neutral";"Sleep";"Sometimes";"Much more productive";"No";"";"3";"Neutral";"Very important";"Setting screen time limits Engaging in offline hobbies or activities Seeking support from friends or family";"635191694";"846892d4-ea84-4076-b05d-b97476e115e2";"2025-01-08T11:10:39";"";"";"submitted_via_web";"";"vYuDL7JXtW6G8ytJYY6YoZ";"";"67"
